"Id","State","Suppressed","Error Number","Message","Entity","Path","Line","Provider","Severity","Justification"
"A00048_CRYPTO_A00048-381:SV9557","added","false","AutosarC++19_03-M5.0.21","Bitwise operator on signed underlying type","& on (signed int)ifru_flags from expansion of ifr_flags with underlying type signed short","avin-ap/crypto/source/utils/inc/public/uuid_impl.h","70","axivion","required",""
"A00048_CRYPTO_A00048-381:SV9558","added","false","AutosarC++19_03-M5.0.21","Bitwise operator on signed underlying type","& on (unsigned long long)0xFF with underlying type int16_t","avin-ap/crypto/source/utils/inc/public/uuid_impl.h","100","axivion","required",""
"A00048_CRYPTO_A00048-381:SV9559","added","false","AutosarC++19_03-M5.0.21","Bitwise operator on signed underlying type","& on (unsigned long long)0xFF with underlying type int16_t","avin-ap/crypto/source/utils/inc/public/uuid_impl.h","104","axivion","required",""
"A00048_CRYPTO_A00048-381:SV9560","added","false","AutosarC++19_03-M5.0.21","Bitwise operator on signed underlying type","& on (unsigned long long)0xFF with underlying type int16_t","avin-ap/crypto/source/utils/inc/public/uuid_impl.h","130","axivion","required",""
"A00048_CRYPTO_A00048-381:SV9561","added","false","AutosarC++19_03-M5.0.21","Bitwise operator on signed underlying type","& on (unsigned long long)0xF0 with underlying type int16_t","avin-ap/crypto/source/utils/inc/public/uuid_impl.h","134","axivion","required",""
"A00048_CRYPTO_A00048-381:SV9562","added","false","AutosarC++19_03-M5.0.21","Bitwise operator on signed underlying type","|= on 0x10 with underlying type int8_t","avin-ap/crypto/source/utils/inc/public/uuid_impl.h","135","axivion","required",""
"A00048_CRYPTO_A00048-381:SV9563","added","false","AutosarC++19_03-M5.0.21","Bitwise operator on signed underlying type","& on (unsigned long long)0x0F with underlying type int8_t","avin-ap/crypto/source/utils/inc/public/uuid_impl.h","136","axivion","required",""
"A00048_CRYPTO_A00048-381:SV9564","added","false","AutosarC++19_03-M5.0.21","Bitwise operator on signed underlying type","& on (unsigned long long)0xF0 with underlying type int16_t","avin-ap/crypto/source/utils/inc/public/uuid_impl.h","140","axivion","required",""
"A00048_CRYPTO_A00048-381:SV9565","added","false","AutosarC++19_03-M5.0.21","Bitwise operator on signed underlying type","& on (unsigned long long)0x0F with underlying type int8_t","avin-ap/crypto/source/utils/inc/public/uuid_impl.h","142","axivion","required",""
"A00048_CRYPTO_A00048-381:SV9556","added","false","AutosarC++19_03-M5.0.21","Bitwise operator on enum underlying type","& on (signed int)IFF_LOOPBACK from expansion of IFF_LOOPBACK with underlying type <unnamed enum>","avin-ap/crypto/source/utils/inc/public/uuid_impl.h","70","axivion","required",""
"A00048_CRYPTO_A00048-381:SV9566","added","false","AutosarC++19_03-M5.2.12","Array to pointer decay","ifrn_name from expansion of ifr_name","avin-ap/crypto/source/utils/inc/public/uuid_impl.h","67","axivion","required",""
"A00048_CRYPTO_A00048-381:SV9567","added","false","AutosarC++19_03-M5.2.12","Array to pointer decay","strValueForUuid[]","avin-ap/crypto/source/utils/inc/public/uuid_impl.h","107","axivion","required",""
"A00048_CRYPTO_A00048-381:SV9451","added","false","AutosarC++19_03-A4.7.1","Arithmetic computation may cause overflow","<<=","avin-ap/crypto/source/utils/inc/public/uuid_impl.h","155","axivion","required",""
"A00048_CRYPTO_A00048-381:SV9452","added","false","AutosarC++19_03-A4.7.1","Arithmetic computation may cause overflow","<<=","avin-ap/crypto/source/utils/inc/public/uuid_impl.h","160","axivion","required",""
"A00048_CRYPTO_A00048-381:SV9504","added","false","AutosarC++19_03-A7.1.1","An immutable variable shall be const/constexpr qualified.","sock","avin-ap/crypto/source/utils/inc/public/uuid_impl.h","51","axivion","required",""
"A00048_CRYPTO_A00048-381:SV9505","added","false","AutosarC++19_03-A7.1.1","An immutable variable shall be const/constexpr qualified.","timeinNanoSeconds","avin-ap/crypto/source/utils/inc/public/uuid_impl.h","120","axivion","required",""
"A00048_CRYPTO_A00048-381:SV9551","added","false","AutosarC++19_03-M5.0.16","Access into array might be out of bounds","uuidValue","avin-ap/crypto/source/utils/inc/public/uuid_impl.h","161","axivion","required",""
"A00048_CRYPTO_A00048-381:SV9573","added","false","FaultDetection-OutOfBounds","Access into array might be out of bounds","uuidValue","avin-ap/crypto/source/utils/inc/public/uuid_impl.h","161","axivion","error",""
"A00048_CRYPTO_A00048-381:SV9373","added","false","AutosarC++19_03-A10.3.1","Use only one of (1) virtual, (2) override, (3) final.","GetObjectId()","avin-ap/crypto/source/utils/inc/public/io_interface_volatile.h","50","axivion","required",""
"A00048_CRYPTO_A00048-381:SV9374","added","false","AutosarC++19_03-A10.3.1","Use only one of (1) virtual, (2) override, (3) final.","GetCryptoObjectType()","avin-ap/crypto/source/utils/inc/public/io_interface_volatile.h","55","axivion","required",""
"A00048_CRYPTO_A00048-381:SV9375","added","false","AutosarC++19_03-A10.3.1","Use only one of (1) virtual, (2) override, (3) final.","GetCapacity()","avin-ap/crypto/source/utils/inc/public/io_interface_volatile.h","60","axivion","required",""
"A00048_CRYPTO_A00048-381:SV9376","added","false","AutosarC++19_03-A10.3.1","Use only one of (1) virtual, (2) override, (3) final.","IsVolatile()","avin-ap/crypto/source/utils/inc/public/io_interface_volatile.h","68","axivion","required",""
"A00048_CRYPTO_A00048-381:SV9377","added","false","AutosarC++19_03-A10.3.1","Use only one of (1) virtual, (2) override, (3) final.","IsObjectSession()","avin-ap/crypto/source/utils/inc/public/io_interface_volatile.h","76","axivion","required",""
"A00048_CRYPTO_A00048-381:SV9378","added","false","AutosarC++19_03-A10.3.1","Use only one of (1) virtual, (2) override, (3) final.","IsObjectExportable()","avin-ap/crypto/source/utils/inc/public/io_interface_volatile.h","82","axivion","required",""
"A00048_CRYPTO_A00048-381:SV9379","added","false","AutosarC++19_03-A10.3.1","Use only one of (1) virtual, (2) override, (3) final.","GetPayloadSize()","avin-ap/crypto/source/utils/inc/public/io_interface_volatile.h","91","axivion","required",""
"A00048_CRYPTO_A00048-381:SV9380","added","false","AutosarC++19_03-A10.3.1","Use only one of (1) virtual, (2) override, (3) final.","GetTypeRestriction()","avin-ap/crypto/source/utils/inc/public/io_interface_volatile.h","100","axivion","required",""
"A00048_CRYPTO_A00048-381:SV9381","added","false","AutosarC++19_03-A10.3.1","Use only one of (1) virtual, (2) override, (3) final.","GetAllowedUsage()","avin-ap/crypto/source/utils/inc/public/io_interface_volatile.h","111","axivion","required",""
"A00048_CRYPTO_A00048-381:SV9382","added","false","AutosarC++19_03-A10.3.1","Use only one of (1) virtual, (2) override, (3) final.","IsWritable()","avin-ap/crypto/source/utils/inc/public/io_interface_volatile.h","117","axivion","required",""
"A00048_CRYPTO_A00048-381:SV9383","added","false","AutosarC++19_03-A10.3.1","Use only one of (1) virtual, (2) override, (3) final.","GetPrimitiveId()","avin-ap/crypto/source/utils/inc/public/io_interface_volatile.h","122","axivion","required",""
"A00048_CRYPTO_A00048-381:SV9384","added","false","AutosarC++19_03-A10.3.1","Use only one of (1) virtual, (2) override, (3) final.","IsValid()","avin-ap/crypto/source/utils/inc/public/io_interface_volatile.h","128","axivion","required",""
"A00048_CRYPTO_A00048-381:SV9385","added","false","AutosarC++19_03-A10.3.1","Use only one of (1) virtual, (2) override, (3) final.","GetValue()","avin-ap/crypto/source/utils/inc/public/io_interface_volatile.h","131","axivion","required",""
"A00048_CRYPTO_A00048-381:SV9386","added","false","AutosarC++19_03-A10.3.1","Use only one of (1) virtual, (2) override, (3) final.","SetObjectValue()","avin-ap/crypto/source/utils/inc/public/io_interface_volatile.h","134","axivion","required",""
"A00048_CRYPTO_A00048-381:SV9387","added","false","AutosarC++19_03-A10.3.1","Use only one of (1) virtual, (2) override, (3) final.","SetCryptoObject()","avin-ap/crypto/source/utils/inc/public/io_interface_volatile.h","137","axivion","required",""
"A00048_CRYPTO_A00048-381:SV9422","added","false","AutosarC++19_03-M0.1.3","Unused field","uuid_","avin-ap/crypto/source/utils/inc/public/io_interface_volatile.h","151","axivion","required",""
"A00048_CRYPTO_A00048-381:SV9372","added","false","AutosarC++19_03-A2.7.2","Sections of code should not be commented out.","","avin-ap/crypto/source/utils/inc/public/io_interface_volatile.h","71","axivion","required",""
"A00048_CRYPTO_A00048-381:SV9388","added","false","AutosarC++19_03-A10.3.2","Override of functions is only permitted with keyword override/final.","GetObjectId()","avin-ap/crypto/source/utils/inc/public/io_interface_volatile.h","50","axivion","required",""
"A00048_CRYPTO_A00048-381:SV9389","added","false","AutosarC++19_03-A10.3.2","Override of functions is only permitted with keyword override/final.","GetCryptoObjectType()","avin-ap/crypto/source/utils/inc/public/io_interface_volatile.h","55","axivion","required",""
"A00048_CRYPTO_A00048-381:SV9390","added","false","AutosarC++19_03-A10.3.2","Override of functions is only permitted with keyword override/final.","GetCapacity()","avin-ap/crypto/source/utils/inc/public/io_interface_volatile.h","60","axivion","required",""
"A00048_CRYPTO_A00048-381:SV9391","added","false","AutosarC++19_03-A10.3.2","Override of functions is only permitted with keyword override/final.","IsVolatile()","avin-ap/crypto/source/utils/inc/public/io_interface_volatile.h","68","axivion","required",""
"A00048_CRYPTO_A00048-381:SV9392","added","false","AutosarC++19_03-A10.3.2","Override of functions is only permitted with keyword override/final.","IsObjectSession()","avin-ap/crypto/source/utils/inc/public/io_interface_volatile.h","76","axivion","required",""
"A00048_CRYPTO_A00048-381:SV9393","added","false","AutosarC++19_03-A10.3.2","Override of functions is only permitted with keyword override/final.","IsObjectExportable()","avin-ap/crypto/source/utils/inc/public/io_interface_volatile.h","82","axivion","required",""
"A00048_CRYPTO_A00048-381:SV9394","added","false","AutosarC++19_03-A10.3.2","Override of functions is only permitted with keyword override/final.","GetPayloadSize()","avin-ap/crypto/source/utils/inc/public/io_interface_volatile.h","91","axivion","required",""
"A00048_CRYPTO_A00048-381:SV9395","added","false","AutosarC++19_03-A10.3.2","Override of functions is only permitted with keyword override/final.","GetTypeRestriction()","avin-ap/crypto/source/utils/inc/public/io_interface_volatile.h","100","axivion","required",""
"A00048_CRYPTO_A00048-381:SV9396","added","false","AutosarC++19_03-A10.3.2","Override of functions is only permitted with keyword override/final.","GetAllowedUsage()","avin-ap/crypto/source/utils/inc/public/io_interface_volatile.h","111","axivion","required",""
"A00048_CRYPTO_A00048-381:SV9397","added","false","AutosarC++19_03-A10.3.2","Override of functions is only permitted with keyword override/final.","IsWritable()","avin-ap/crypto/source/utils/inc/public/io_interface_volatile.h","117","axivion","required",""
"A00048_CRYPTO_A00048-381:SV9398","added","false","AutosarC++19_03-A10.3.2","Override of functions is only permitted with keyword override/final.","GetPrimitiveId()","avin-ap/crypto/source/utils/inc/public/io_interface_volatile.h","122","axivion","required",""
"A00048_CRYPTO_A00048-381:SV9399","added","false","AutosarC++19_03-A10.3.2","Override of functions is only permitted with keyword override/final.","IsValid()","avin-ap/crypto/source/utils/inc/public/io_interface_volatile.h","128","axivion","required",""
"A00048_CRYPTO_A00048-381:SV9400","added","false","AutosarC++19_03-A10.3.2","Override of functions is only permitted with keyword override/final.","GetValue()","avin-ap/crypto/source/utils/inc/public/io_interface_volatile.h","131","axivion","required",""
"A00048_CRYPTO_A00048-381:SV9401","added","false","AutosarC++19_03-A10.3.2","Override of functions is only permitted with keyword override/final.","SetObjectValue()","avin-ap/crypto/source/utils/inc/public/io_interface_volatile.h","134","axivion","required",""
"A00048_CRYPTO_A00048-381:SV9402","added","false","AutosarC++19_03-A10.3.2","Override of functions is only permitted with keyword override/final.","SetCryptoObject()","avin-ap/crypto/source/utils/inc/public/io_interface_volatile.h","137","axivion","required",""
"A00048_CRYPTO_A00048-381:SV9424","added","false","Generic-MissingOverride","Override of functions is only permitted with keyword override.","GetObjectId()","avin-ap/crypto/source/utils/inc/public/io_interface_volatile.h","50","axivion","required",""
"A00048_CRYPTO_A00048-381:SV9425","added","false","Generic-MissingOverride","Override of functions is only permitted with keyword override.","GetCryptoObjectType()","avin-ap/crypto/source/utils/inc/public/io_interface_volatile.h","55","axivion","required",""
"A00048_CRYPTO_A00048-381:SV9426","added","false","Generic-MissingOverride","Override of functions is only permitted with keyword override.","GetCapacity()","avin-ap/crypto/source/utils/inc/public/io_interface_volatile.h","60","axivion","required",""
"A00048_CRYPTO_A00048-381:SV9427","added","false","Generic-MissingOverride","Override of functions is only permitted with keyword override.","IsVolatile()","avin-ap/crypto/source/utils/inc/public/io_interface_volatile.h","68","axivion","required",""
"A00048_CRYPTO_A00048-381:SV9428","added","false","Generic-MissingOverride","Override of functions is only permitted with keyword override.","IsObjectSession()","avin-ap/crypto/source/utils/inc/public/io_interface_volatile.h","76","axivion","required",""
"A00048_CRYPTO_A00048-381:SV9429","added","false","Generic-MissingOverride","Override of functions is only permitted with keyword override.","IsObjectExportable()","avin-ap/crypto/source/utils/inc/public/io_interface_volatile.h","82","axivion","required",""
"A00048_CRYPTO_A00048-381:SV9430","added","false","Generic-MissingOverride","Override of functions is only permitted with keyword override.","GetPayloadSize()","avin-ap/crypto/source/utils/inc/public/io_interface_volatile.h","91","axivion","required",""
"A00048_CRYPTO_A00048-381:SV9431","added","false","Generic-MissingOverride","Override of functions is only permitted with keyword override.","GetTypeRestriction()","avin-ap/crypto/source/utils/inc/public/io_interface_volatile.h","100","axivion","required",""
"A00048_CRYPTO_A00048-381:SV9432","added","false","Generic-MissingOverride","Override of functions is only permitted with keyword override.","GetAllowedUsage()","avin-ap/crypto/source/utils/inc/public/io_interface_volatile.h","111","axivion","required",""
"A00048_CRYPTO_A00048-381:SV9433","added","false","Generic-MissingOverride","Override of functions is only permitted with keyword override.","IsWritable()","avin-ap/crypto/source/utils/inc/public/io_interface_volatile.h","117","axivion","required",""
"A00048_CRYPTO_A00048-381:SV9434","added","false","Generic-MissingOverride","Override of functions is only permitted with keyword override.","GetPrimitiveId()","avin-ap/crypto/source/utils/inc/public/io_interface_volatile.h","122","axivion","required",""
"A00048_CRYPTO_A00048-381:SV9435","added","false","Generic-MissingOverride","Override of functions is only permitted with keyword override.","IsValid()","avin-ap/crypto/source/utils/inc/public/io_interface_volatile.h","128","axivion","required",""
"A00048_CRYPTO_A00048-381:SV9436","added","false","Generic-MissingOverride","Override of functions is only permitted with keyword override.","GetValue()","avin-ap/crypto/source/utils/inc/public/io_interface_volatile.h","131","axivion","required",""
"A00048_CRYPTO_A00048-381:SV9437","added","false","Generic-MissingOverride","Override of functions is only permitted with keyword override.","SetObjectValue()","avin-ap/crypto/source/utils/inc/public/io_interface_volatile.h","134","axivion","required",""
"A00048_CRYPTO_A00048-381:SV9438","added","false","Generic-MissingOverride","Override of functions is only permitted with keyword override.","SetCryptoObject()","avin-ap/crypto/source/utils/inc/public/io_interface_volatile.h","137","axivion","required",""
