"Id","State","Suppressed","Entity","Linkname","Entity Type","Path","Line","Justification"
"A00048_CRYPTO_A00048-381:DE89","added","false","CreateMsgRecoveryPublicCtx","R ara:crypto:cryp:CryptoProviderSSL:CreateMsgRecoveryPublicCtx(ull)","Method","avin-ap/crypto/source/crypto-provider/openssl/src/crypto_provider_ssl.cpp","537",""
"A00048_CRYPTO_A00048-381:DE90","added","false","CreateOcspRequest","R ara:crypto:x509:X509ProviderImpl:CreateOcspRequest(!0+15!Certificate-c&,std:unique_ptr<!0+10!cryp:SignerPrivateCtx,std:default_delete<!87+27!>>)","Method","avin-ap/crypto/source/certificate-provider/src/x509_provider_impl.cpp","1153",""
"A00048_CRYPTO_A00048-381:DE91","added","false","CreateOcspRequest","R ara:crypto:x509:X509ProviderSkeletonImpl:CreateOcspRequest(ara:core:internal:basic_string<c,std:char_traits<c>,std:allocator<c>>-c&,!59+72!)","Method","avin-ap/crypto/source/ara-crypto/core/ipc-core/src/vsomeip/x509/x509_provider_skeleton_impl.cpp","147",""
"A00048_CRYPTO_A00048-381:DE92","added","false","CreateOcspRequestWithCertList","R ara:crypto:x509:X509ProviderSkeletonImpl:CreateOcspRequestWithCertList(std:vector<ara:core:internal:basic_string<c,std:char_traits<c>,std:allocator<c>>,!136+14!!82+69!>>-c&,!82+69!-c&)","Method","avin-ap/crypto/source/ara-crypto/core/ipc-core/src/vsomeip/x509/x509_provider_skeleton_impl.cpp","157",""
"A00048_CRYPTO_A00048-381:DE93","added","false","CreateRandomGenerator","R ara:crypto:cryp:CryptoProviderSkeletonImpl:CreateRandomGenerator(ull-c&,b-c&)","Method","avin-ap/crypto/source/ara-crypto/core/ipc-core/src/vsomeip/crypto-provider/crypto_provider_skeleton_impl.cpp","353",""
"A00048_CRYPTO_A00048-381:DE94","added","false","CreateRandomGeneratorCtx","R ara:crypto:cryp:CryptoProviderSSL:CreateRandomGeneratorCtx(ull,b)","Method","avin-ap/crypto/source/crypto-provider/openssl/src/crypto_provider_ssl.cpp","398",""
"A00048_CRYPTO_A00048-381:DE95","added","false","CreateSigEncodePrivate","R ara:crypto:cryp:CryptoProviderSkeletonImpl:CreateSigEncodePrivate(ull-c&)","Method","avin-ap/crypto/source/ara-crypto/core/ipc-core/src/vsomeip/crypto-provider/crypto_provider_skeleton_impl.cpp","390",""
"A00048_CRYPTO_A00048-381:DE96","added","false","CreateSigEncodePrivateCtx","R ara:crypto:cryp:CryptoProviderSSL:CreateSigEncodePrivateCtx(ull)","Method","avin-ap/crypto/source/crypto-provider/openssl/src/crypto_provider_ssl.cpp","530",""
"A00048_CRYPTO_A00048-381:DE97","added","false","CreateSignature","R ara:crypto:cryp:CryptoProviderSSL:CreateSignature(ull,ara:core:Span<uc-c,4294967295>,!0+15!RestrictedUseObject-c&,ull)","Method","avin-ap/crypto/source/crypto-provider/openssl/src/crypto_provider_ssl.cpp","1111",""
"A00048_CRYPTO_A00048-381:DE98","added","false","CreateSignature","R ara:crypto:cryp:CryptoProviderSkeletonImpl:CreateSignature(ull-c&,std:vector<uc,std:allocator<uc>>-c&,RestrictedUseObjectStructure-c&,!59+6!)","Method","avin-ap/crypto/source/ara-crypto/core/ipc-core/src/vsomeip/crypto-provider/crypto_provider_skeleton_impl.cpp","740",""
"A00048_CRYPTO_A00048-381:DE99","added","false","CreateSignerPrivate","R ara:crypto:cryp:CryptoProviderSkeletonImpl:CreateSignerPrivate(ull-c&)","Method","avin-ap/crypto/source/ara-crypto/core/ipc-core/src/vsomeip/crypto-provider/crypto_provider_skeleton_impl.cpp","428",""
"A00048_CRYPTO_A00048-381:DE100","added","false","CreateSignerPrivateCtx","R ara:crypto:cryp:CryptoProviderSSL:CreateSignerPrivateCtx(ull)","Method","avin-ap/crypto/source/crypto-provider/openssl/src/crypto_provider_ssl.cpp","544",""
"A00048_CRYPTO_A00048-381:DE101","added","false","CreateStreamCipher","R ara:crypto:cryp:CryptoProviderSkeletonImpl:CreateStreamCipher(ull-c&)","Method","avin-ap/crypto/source/ara-crypto/core/ipc-core/src/vsomeip/crypto-provider/crypto_provider_skeleton_impl.cpp","468",""
"A00048_CRYPTO_A00048-381:DE102","added","false","CreateStreamCipherCtx","R ara:crypto:cryp:CryptoProviderSSL:CreateStreamCipherCtx(ull)","Method","avin-ap/crypto/source/crypto-provider/openssl/src/crypto_provider_ssl.cpp","453",""
"A00048_CRYPTO_A00048-381:DE103","added","false","CreateSymmetricBlockCipher","R ara:crypto:cryp:CryptoProviderSkeletonImpl:CreateSymmetricBlockCipher(ull-c&)","Method","avin-ap/crypto/source/ara-crypto/core/ipc-core/src/vsomeip/crypto-provider/crypto_provider_skeleton_impl.cpp","504",""
"A00048_CRYPTO_A00048-381:DE104","added","false","CreateSymmetricBlockCipherCtx","R ara:crypto:cryp:CryptoProviderSSL:CreateSymmetricBlockCipherCtx(ull)","Method","avin-ap/crypto/source/crypto-provider/openssl/src/crypto_provider_ssl.cpp","443",""
"A00048_CRYPTO_A00048-381:DE105","added","false","CreateSymmetricKeyWrapper","R ara:crypto:cryp:CryptoProviderSkeletonImpl:CreateSymmetricKeyWrapper(ull-c&)","Method","avin-ap/crypto/source/ara-crypto/core/ipc-core/src/vsomeip/crypto-provider/crypto_provider_skeleton_impl.cpp","535",""
"A00048_CRYPTO_A00048-381:DE106","added","false","CreateSymmetricKeyWrapperCtx","R ara:crypto:cryp:CryptoProviderSSL:CreateSymmetricKeyWrapperCtx(ull)","Method","avin-ap/crypto/source/crypto-provider/openssl/src/crypto_provider_ssl.cpp","492",""
"A00048_CRYPTO_A00048-381:DE107","added","false","CreateVerifierPublic","R ara:crypto:cryp:CryptoProviderSkeletonImpl:CreateVerifierPublic(ull-c&)","Method","avin-ap/crypto/source/ara-crypto/core/ipc-core/src/vsomeip/crypto-provider/crypto_provider_skeleton_impl.cpp","573",""
"A00048_CRYPTO_A00048-381:DE108","added","false","CreateVerifierPublicCtx","R ara:crypto:cryp:CryptoProviderSSL:CreateVerifierPublicCtx(ull)","Method","avin-ap/crypto/source/crypto-provider/openssl/src/crypto_provider_ssl.cpp","550",""
"A00048_CRYPTO_A00048-381:DE109","added","false","CryptoObject","R ara:crypto:cryp:CryptoObject:!18+12!(ara:core:Span<uc,4294967295>)","Method","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/cryp/cryobj/crypto_object.h","41",""
"A00048_CRYPTO_A00048-381:DE110","added","false","CryptoPrimitiveIdImpl","R ara:crypto:cryp:CryptoPrimitiveIdImpl:!18+21!(ara:core:internal:basic_string<c,std:char_traits<c>,std:allocator<c>>,ull)","Method","avin-ap/crypto/source/crypto-provider/openssl/inc/public/crypto_primitive_id_impl.h","37",""
"A00048_CRYPTO_A00048-381:DE111","added","false","CryptoProviderInterfaceSkeleton","R ara:crypto:ipccom:cryp:!6+6!provider:skeleton:CryptoProviderInterfaceSkeleton:!49+31!(ara:core:InstanceSpecifier,!113+6!m:MethodCallProcessingMode)","Method","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/cryptoprovider/cryptoproviderinterface_skeleton.h","47",""
"A00048_CRYPTO_A00048-381:DE112","added","false","CryptoProviderInterfaceSkeleton","R ara:crypto:ipccom:cryp:!6+6!provider:skeleton:CryptoProviderInterfaceSkeleton:!49+31!(std:vector<ara:com:InstanceIdentifier,std:allocator<!122+26!>>,!122+7!MethodCallProcessingMode)","Method","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/cryptoprovider/cryptoproviderinterface_skeleton.h","50",""
"A00048_CRYPTO_A00048-381:DE113","added","false","CryptoServiceImpl","R ara:crypto:cryp:CryptoServiceImpl:!18+17!(ull,ui,ui,!0+10!CryptoObjectUid,b)","Method","avin-ap/crypto/source/crypto-provider/openssl/src/crypto_service_impl.cpp","28",""
"A00048_CRYPTO_A00048-381:DE114","added","false","CryptoServiceSkeleton","R ara:crypto:ipccom:cryp:cryservice:!6+6!service:skeleton:CryptoServiceSkeleton:!59+21!(ara:com:InstanceIdentifier,!101+7!MethodCallProcessingMode)","Method","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/cryservice/cryptoservice/cryptoservice_skeleton.h","45",""
"A00048_CRYPTO_A00048-381:DE115","added","false","CryptoServiceSkeleton","R ara:crypto:ipccom:cryp:cryservice:!6+6!service:skeleton:CryptoServiceSkeleton:!59+21!(ara:core:InstanceSpecifier,!103+6!m:MethodCallProcessingMode)","Method","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/cryservice/cryptoservice/cryptoservice_skeleton.h","49",""
"A00048_CRYPTO_A00048-381:DE116","added","false","CryptoServiceSkeleton","R ara:crypto:ipccom:cryp:cryservice:!6+6!service:skeleton:CryptoServiceSkeleton:!59+21!(std:vector<ara:com:InstanceIdentifier,std:allocator<!112+26!>>,!112+7!MethodCallProcessingMode)","Method","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/cryservice/cryptoservice/cryptoservice_skeleton.h","52",""
"A00048_CRYPTO_A00048-381:DE117","added","false","CryptoServiceSkeletonImpl","R ara:crypto:cryp:cryservice:CryptoServiceSkeletonImpl:!29+25!(ara:core:internal:basic_string<c,std:char_traits<c>,std:allocator<c>>,std:unique_ptr<!0+15!CryptoService,std:default_delete<!164+19!>>)","Method","avin-ap/crypto/source/ara-crypto/core/ipc-core/src/vsomeip/crypto-provider/cryservice/cryptoservice_skeleton_impl.cpp","25",""
"A00048_CRYPTO_A00048-381:DE118","added","false","DecapsulateKey","R ara:crypto:cryp:KeyDecapsulatorPrivateCtxDefaultSsl:DecapsulateKey(ara:core:Span<uc-c,4294967295>,!0+15!KeyDerivationFunctionCtx&,ull,!67+30!,!136+7!)-c","Method","avin-ap/crypto/source/crypto-provider/openssl/src/key_decapsulator_private_ctx_default_ssl.cpp","85",""
"A00048_CRYPTO_A00048-381:DE119","added","false","DecapsulateSeed","R ara:crypto:cryp:KeyDecapsulatorPrivateCtxDefaultSsl:DecapsulateSeed(ara:core:Span<uc-c,4294967295>,ui)-c","Method","avin-ap/crypto/source/crypto-provider/openssl/src/key_decapsulator_private_ctx_default_ssl.cpp","61",""
"A00048_CRYPTO_A00048-381:DE120","added","false","DecodeAndVerify","R ara:crypto:cryp:MsgRecoveryPublicContextSkeletonImpl:DecodeAndVerify(std:vector<uc,std:allocator<uc>>-c&)","Method","avin-ap/crypto/source/ara-crypto/core/ipc-core/src/vsomeip/crypto-provider/msg_recovery_public_context_skeleton_impl.cpp","66",""
"A00048_CRYPTO_A00048-381:DE121","added","false","DecodeAndVerify","R ara:crypto:cryp:MsgRecoveryPublicCtxDefaultssl:DecodeAndVerify(ara:core:Span<uc-c,4294967295>)-c","Method","avin-ap/crypto/source/crypto-provider/openssl/src/msg_recovery_public_ctx_default_ssl.cpp","92",""
"A00048_CRYPTO_A00048-381:DE122","added","false","DecodeDn","R ara:crypto:x509:X509ProviderImpl:DecodeDn(ara:core:Span<uc-c,4294967295>,ui)","Method","avin-ap/crypto/source/certificate-provider/src/x509_provider_impl.cpp","133",""
"A00048_CRYPTO_A00048-381:DE123","added","false","DecodeDn","R ara:crypto:x509:X509ProviderSkeletonImpl:DecodeDn(std:vector<uc,std:allocator<uc>>-c&,ui-c&)","Method","avin-ap/crypto/source/ara-crypto/core/ipc-core/src/vsomeip/x509/x509_provider_skeleton_impl.cpp","166",""
"A00048_CRYPTO_A00048-381:DE124","added","false","DecryptCipherText","R ara:crypto:cryp:KeyDecapsulatorPrivateCtxDefaultSsl:DecryptCipherText(ara:core:Span<uc-c,4294967295>)-c","Method","avin-ap/crypto/source/crypto-provider/openssl/src/key_decapsulator_private_ctx_default_ssl.cpp","191",""
"A00048_CRYPTO_A00048-381:DE125","added","false","DecryptorPrivateContextSkeleton","R ara:crypto:ipccom:cryp:decryptorprivatecontext:skeleton:DecryptorPrivateContextSkeleton:!58+31!(ara:com:InstanceIdentifier,!120+7!MethodCallProcessingMode)","Method","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/decryptorprivatecontext/decryptorprivatecontext_skeleton.h","43",""
"A00048_CRYPTO_A00048-381:DE126","added","false","DecryptorPrivateContextSkeleton","R ara:crypto:ipccom:cryp:decryptorprivatecontext:skeleton:DecryptorPrivateContextSkeleton:!58+31!(ara:core:InstanceSpecifier,!122+6!m:MethodCallProcessingMode)","Method","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/decryptorprivatecontext/decryptorprivatecontext_skeleton.h","47",""
"A00048_CRYPTO_A00048-381:DE127","added","false","DecryptorPrivateContextSkeleton","R ara:crypto:ipccom:cryp:decryptorprivatecontext:skeleton:DecryptorPrivateContextSkeleton:!58+31!(std:vector<ara:com:InstanceIdentifier,std:allocator<!131+26!>>,!131+7!MethodCallProcessingMode)","Method","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/decryptorprivatecontext/decryptorprivatecontext_skeleton.h","50",""
"A00048_CRYPTO_A00048-381:DE128","added","false","DecryptorPrivateContextSkeletonImpl","R ara:crypto:cryp:DecryptorPrivateContextSkeletonImpl:!18+35!(ara:core:internal:basic_string<c,std:char_traits<c>,std:allocator<c>>,std:unique_ptr<!0+15!DecryptorPrivateCtx,std:default_delete<!173+25!>>)","Method","avin-ap/crypto/source/ara-crypto/core/ipc-core/src/vsomeip/crypto-provider/decryptor_private_context_skeleton_impl.cpp","23",""
"A00048_CRYPTO_A00048-381:DE129","added","false","DecryptorPrivateCtxRSA","R ara:crypto:cryp:DecryptorPrivateCtxRSA:!18+22!(ull)","Method","avin-ap/crypto/source/crypto-provider/openssl/src/decryptor_private_ctx_ssl_rsa.cpp","21",""
"A00048_CRYPTO_A00048-381:DE130","added","false","DeleteInstanceFromContainer","R ara:crypto:common:SkeletonDataStorageContanier<T1>:DeleteInstanceFromContainer(ara:core:internal:basic_string<c,std:char_traits<c>,std:allocator<c>>-c&)","Method","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/common/skeleton_data_storage_container.h","70",""
"A00048_CRYPTO_A00048-381:DE131","added","false","DeriveKey","R ara:crypto:cryp:KeyDerivationFunctionCtxSSLPBKDF:DeriveKey(b,b)-c","Method","avin-ap/crypto/source/crypto-provider/openssl/src/key_derivation_function_ctx_ssl_default.cpp","210",""
"A00048_CRYPTO_A00048-381:DE132","added","false","DeriveKey","R ara:crypto:cryp:KeyDerivationFunctionskeletonImpl:DeriveKey(b-c&,b-c&)","Method","avin-ap/crypto/source/ara-crypto/core/ipc-core/src/vsomeip/crypto-provider/key_derivation_function_skeleton_impl.cpp","131",""
"A00048_CRYPTO_A00048-381:DE133","added","false","DeriveSeed","R ara:crypto:cryp:KeyDerivationFunctionCtxSSLPBKDF:DeriveSeed(b,b)-c","Method","avin-ap/crypto/source/crypto-provider/openssl/src/key_derivation_function_ctx_ssl_default.cpp","255",""
"A00048_CRYPTO_A00048-381:DE134","added","false","DeriveSeed","R ara:crypto:cryp:KeyDerivationFunctionskeletonImpl:DeriveSeed(b-c&,b-c&)","Method","avin-ap/crypto/source/ara-crypto/core/ipc-core/src/vsomeip/crypto-provider/key_derivation_function_skeleton_impl.cpp","160",""
"A00048_CRYPTO_A00048-381:DE135","added","false","DigestServiceImpl","R ara:crypto:cryp:DigestServiceImpl:!18+17!(ull,!0+10!CryptoObjectUid,!56+21!*,ui,!89+6!ara:core:Span<uc-c,4294967295>,b,b,b)","Method","avin-ap/crypto/source/crypto-provider/openssl/src/digest_service_impl.cpp","20",""
"A00048_CRYPTO_A00048-381:DE136","added","false","DigestServiceSkeleton","R ara:crypto:ipccom:cryp:cryservice:digestservice:skeleton:DigestServiceSkeleton:!59+21!(ara:com:InstanceIdentifier,!101+7!MethodCallProcessingMode)","Method","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/cryservice/digestservice/digestservice_skeleton.h","45",""
"A00048_CRYPTO_A00048-381:DE137","added","false","DigestServiceSkeleton","R ara:crypto:ipccom:cryp:cryservice:digestservice:skeleton:DigestServiceSkeleton:!59+21!(ara:core:InstanceSpecifier,!103+6!m:MethodCallProcessingMode)","Method","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/cryservice/digestservice/digestservice_skeleton.h","49",""
"A00048_CRYPTO_A00048-381:DE138","added","false","DigestServiceSkeleton","R ara:crypto:ipccom:cryp:cryservice:digestservice:skeleton:DigestServiceSkeleton:!59+21!(std:vector<ara:com:InstanceIdentifier,std:allocator<!112+26!>>,!112+7!MethodCallProcessingMode)","Method","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/cryservice/digestservice/digestservice_skeleton.h","52",""
"A00048_CRYPTO_A00048-381:DE139","added","false","DigestServiceSkeletonImpl","R ara:crypto:cryp:cryservice:DigestServiceSkeletonImpl:!29+25!(ara:core:internal:basic_string<c,std:char_traits<c>,std:allocator<c>>,std:unique_ptr<!0+15!DigestService,std:default_delete<!164+19!>>)","Method","avin-ap/crypto/source/ara-crypto/core/ipc-core/src/vsomeip/crypto-provider/cryservice/digestservice_skeleton_impl.cpp","25",""
"A00048_CRYPTO_A00048-381:DE140","added","false","Encapsulate","R ara:crypto:cryp:KeyEncapsulatorPublicCtxDefaultSsl:Encapsulate(!0+15!KeyDerivationFunctionCtx&,ull,ara:core:Span<uc-c,4294967295>,!99+30!)-c","Method","avin-ap/crypto/source/crypto-provider/openssl/src/key_encapsulator_public_ctx_default_ssl.cpp","72",""
"A00048_CRYPTO_A00048-381:DE141","added","false","EncryptorPrivateContextSkeletonImpl","R ara:crypto:cryp:EncryptorPrivateContextSkeletonImpl:!18+35!(ara:core:internal:basic_string<c,std:char_traits<c>,std:allocator<c>>,std:unique_ptr<!0+15!EncryptorPublicCtx,std:default_delete<!173+24!>>)","Method","avin-ap/crypto/source/ara-crypto/core/ipc-core/src/vsomeip/crypto-provider/encryptor_public_context_skeleton_impl.cpp","23",""
"A00048_CRYPTO_A00048-381:DE142","added","false","EncryptorPublicContextSkeleton","R ara:crypto:ipccom:cryp:encryptorpubliccontext:skeleton:EncryptorPublicContextSkeleton:!57+30!(ara:com:InstanceIdentifier,!117+7!MethodCallProcessingMode)","Method","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/encryptorpubliccontext/encryptorpubliccontext_skeleton.h","43",""
"A00048_CRYPTO_A00048-381:DE143","added","false","EncryptorPublicContextSkeleton","R ara:crypto:ipccom:cryp:encryptorpubliccontext:skeleton:EncryptorPublicContextSkeleton:!57+30!(ara:core:InstanceSpecifier,!119+6!m:MethodCallProcessingMode)","Method","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/encryptorpubliccontext/encryptorpubliccontext_skeleton.h","47",""
"A00048_CRYPTO_A00048-381:DE144","added","false","EncryptorPublicContextSkeleton","R ara:crypto:ipccom:cryp:encryptorpubliccontext:skeleton:EncryptorPublicContextSkeleton:!57+30!(std:vector<ara:com:InstanceIdentifier,std:allocator<!128+26!>>,!128+7!MethodCallProcessingMode)","Method","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/encryptorpubliccontext/encryptorpubliccontext_skeleton.h","50",""
"A00048_CRYPTO_A00048-381:DE145","added","false","EncryptorPublicCtxsslRsa","R ara:crypto:cryp:EncryptorPublicCtxsslRsa:!18+24!(ull)","Method","avin-ap/crypto/source/crypto-provider/openssl/src/encryptor_public_ctx_ssl_rsa.cpp","21",""
"A00048_CRYPTO_A00048-381:DE146","added","false","EndTime","R ara:crypto:x509:CertificateImpl:EndTime()-c","Method","avin-ap/crypto/source/certificate-provider/src/certificate_impl.cpp","55",""
"A00048_CRYPTO_A00048-381:DE147","added","false","EndTime","R ara:crypto:x509:CertificateSkeletonImpl:EndTime()","Method","avin-ap/crypto/source/ara-crypto/core/ipc-core/src/vsomeip/x509/certificate_skeleton_impl.cpp","60",""
"A00048_CRYPTO_A00048-381:DE148","added","false","ExportASN1CertSignRequest","R ara:crypto:x509:CertSignRequestImpl:ExportASN1CertSignRequest()","Method","avin-ap/crypto/source/certificate-provider/src/cert_sign_request_impl.cpp","44",""
"A00048_CRYPTO_A00048-381:DE149","added","false","ExportPublicly","R ara:crypto:cryp:PublicKeyImpl:ExportPublicly(ui)-c","Method","avin-ap/crypto/source/crypto-provider/openssl/inc/public/cryobj/public_key_impl.h","139",""
"A00048_CRYPTO_A00048-381:DE150","added","false","ExportPublicly","R ara:crypto:cryp:SignatureImpl:ExportPublicly(ui)-c","Method","avin-ap/crypto/source/crypto-provider/openssl/inc/public/cryobj/signature_impl.h","161",""
"A00048_CRYPTO_A00048-381:DE151","added","false","ExportPublicly","R ara:crypto:cryp:cryobj:PublicKeySkeletonImpl:ExportPublicly(ui-c&)","Method","avin-ap/crypto/source/ara-crypto/core/ipc-core/src/vsomeip/crypto-provider/cryobj/public_key_skeleton_impl.cpp","49",""
